,Unnamed: 0,Unnamed: 0.1,Source,Target,Travel_time,Demand,Demand_per_minute,Routes,|V|,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
1527,1527,1251,7,13,19.0,2280.0,120.0,7-14-6-9-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1528,1528,1252,7,13,20.0,2400.0,120.0,7-9-12-13*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1529,1529,1255,7,13,23.0,3410.0,148.2608695652174,7-14-6-9-12-13*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1531,1531,1816,7,13,42.0,6310.0,150.23809523809524,7-14-5-3-11-10-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1532,1532,1822,7,13,49.0,7800.0,159.18367346938774,7-5-3-11-10-12-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1533,1533,1815,7,13,39.0,6310.0,161.7948717948718,7-5-3-11-10-9-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1541,1541,1817,7,13,43.0,7800.0,181.39534883720933,7-5-3-11-10-9-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1546,1546,1253,7,13,20.0,3890.0,194.5,7-9-10-12-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1548,1548,1254,7,13,22.0,4460.0,202.72727272727272,7-5-14-6-9-13*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1550,1550,1256,7,13,23.0,4970.0,216.08695652173915,7-14-6-9-10-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1551,1551,1257,7,13,26.0,5620.0,216.15384615384616,7-5-14-6-9-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1552,1552,1258,7,13,26.0,7300.0,280.76923076923083,7-5-14-6-9-10-12-13*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1553,1553,1259,7,14,2.0,0.0,0.0,7-14*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1554,1554,1260,7,14,5.0,200.0,40.0,7-5-14*,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1555,1555,1261,7,14,17.0,1860.0,109.41176470588236,7-9-6-14*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1556,1556,1281,8,9,18.0,1190.0,66.1111111111111,8-14-7-9*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1557,1557,1280,8,9,17.0,1190.0,70.0,8-14-6-9*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1558,1558,1388,8,9,40.0,4990.0,124.75,8-14-5-3-11-10-9*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1559,1559,1392,8,9,50.0,6370.0,127.4,8-14-5-3-11-10-12-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1567,1567,1282,8,9,21.0,3210.0,152.85714285714286,8-14-5-7-9*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1568,1568,1389,8,9,41.0,6290.0,153.41463414634148,8-14-7-5-3-11-10-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1577,1577,1474,8,10,35.0,770.0,22.0,8-14-5-3-11-10*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1578,1578,1475,8,10,36.0,1190.0,33.05555555555556,8-14-7-5-3-11-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1579,1579,1476,8,10,39.0,2030.0,52.051282051282044,8-14-5-2-1-3-11-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1583,1583,1284,8,10,23.0,2500.0,108.69565217391305,8-14-7-9-10*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1584,1584,1288,8,10,33.0,3710.0,112.42424242424242,8-14-7-9-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1585,1585,1283,8,10,22.0,2500.0,113.63636363636364,8-14-6-9-10*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1586,1586,1286,8,10,32.0,3710.0,115.9375,8-14-6-9-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1587,1587,1289,8,10,33.0,4240.0,128.4848484848485,8-14-7-9-13-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1588,1588,1287,8,10,32.0,4240.0,132.5,8-14-6-9-13-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1590,1590,1290,8,10,36.0,5880.0,163.33333333333334,8-14-5-7-9-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1591,1591,1285,8,10,26.0,4640.0,178.4615384615384,8-14-5-7-9-10*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1592,1592,1291,8,10,36.0,6430.0,178.61111111111111,8-14-5-7-9-13-12-10*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1593,1593,1293,8,11,25.0,380.0,15.2,8-14-5-3-11*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1594,1594,1294,8,11,26.0,730.0,28.07692307692308,8-14-7-5-3-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1595,1595,1295,8,11,29.0,1560.0,53.793103448275865,8-14-5-2-1-3-11*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1596,1596,1603,8,11,36.0,1970.0,54.72222222222222,8-14-5-2-1-4-3-11*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1598,1598,1296,8,11,30.0,2270.0,75.66666666666667,8-14-7-5-2-1-3-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1599,1599,1602,8,11,33.0,3180.0,96.36363636363636,8-14-7-9-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1600,1600,1297,8,11,32.0,3180.0,99.375,8-14-6-9-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1601,1601,1605,8,11,43.0,4530.0,105.34883720930232,8-14-7-9-12-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1602,1602,1300,8,11,42.0,4530.0,107.85714285714286,8-14-6-9-12-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1603,1603,1606,8,11,43.0,5060.0,117.67441860465117,8-14-7-9-13-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1604,1604,1301,8,11,42.0,5060.0,120.4761904761905,8-14-6-9-13-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1605,1605,1299,8,11,41.0,5960.0,145.3658536585366,8-14-6-9-7-5-3-11*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1606,1606,1607,8,11,46.0,6730.0,146.30434782608697,8-14-5-7-9-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1607,1607,1298,8,11,36.0,5350.0,148.61111111111111,8-14-5-7-9-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1610,1610,1306,8,12,28.0,2210.0,78.92857142857143,8-14-7-9-12*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1611,1611,1303,8,12,27.0,2210.0,81.85185185185185,8-14-6-9-12*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1612,1612,1308,8,12,28.0,2710.0,96.78571428571428,8-14-7-9-13-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1613,1613,1305,8,12,27.0,2710.0,100.37037037037035,8-14-6-9-13-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1614,1614,1722,8,12,50.0,6370.0,127.4,8-14-5-3-11-10-9-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1615,1615,1307,8,12,28.0,3710.0,132.5,8-14-7-9-10-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1616,1616,1304,8,12,27.0,3710.0,137.40740740740742,8-14-6-9-10-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1617,1617,1309,8,12,31.0,4260.0,137.41935483870967,8-14-5-7-9-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1623,1623,1311,8,12,31.0,4780.0,154.19354838709674,8-14-5-7-9-13-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1631,1631,1310,8,12,31.0,5880.0,189.67741935483872,8-14-5-7-9-10-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1632,1632,1314,8,13,26.0,1600.0,61.53846153846154,8-14-7-9-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1633,1633,1313,8,13,25.0,1600.0,64.0,8-14-6-9-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1634,1634,1318,8,13,30.0,2710.0,90.33333333333331,8-14-7-9-12-13*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1635,1635,1315,8,13,29.0,2710.0,93.44827586206895,8-14-6-9-12-13*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1636,1636,1833,8,13,48.0,5450.0,113.54166666666669,8-14-5-3-11-10-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1638,1638,1316,8,13,29.0,3640.0,125.51724137931036,8-14-5-7-9-13*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1646,1646,1319,8,13,30.0,4240.0,141.33333333333334,8-14-7-9-10-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1647,1647,1320,8,13,33.0,4780.0,144.84848484848484,8-14-5-7-9-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1648,1648,1317,8,13,29.0,4240.0,146.20689655172413,8-14-6-9-10-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1659,1659,1321,8,13,33.0,6430.0,194.84848484848484,8-14-5-7-9-10-12-13*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1660,1660,1323,8,14,8.0,0.0,0.0,8-14*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1661,1661,1481,9,10,37.0,5840.0,157.83783783783784,9-7-14-5-3-11-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1662,1662,1407,9,10,15.0,2390.0,159.33333333333334,9-12-10*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1663,1663,1410,9,10,36.0,5840.0,162.22222222222226,9-6-14-5-3-11-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1664,1664,1409,9,10,34.0,5840.0,171.7647058823529,9-7-5-3-11-10*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1670,1670,1408,9,10,15.0,2910.0,194.0,9-13-12-10*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1671,1671,1480,9,10,37.0,7210.0,194.86486486486487,9-6-14-7-5-3-11-10*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1672,1672,1482,9,10,38.0,7750.0,203.94736842105263,9-7-5-2-1-3-11-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1675,1675,1406,9,10,5.0,1200.0,240.0,9-10*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1676,1676,1411,9,11,15.0,1850.0,123.33333333333331,9-10-11*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1677,1677,1413,9,11,25.0,3180.0,127.2,9-12-10-11*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1678,1678,1414,9,11,25.0,3700.0,148.0,9-13-12-10-11*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1679,1679,1416,9,11,27.0,4220.0,156.2962962962963,9-7-14-5-3-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1680,1680,1415,9,11,26.0,4220.0,162.30769230769232,9-6-14-5-3-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1681,1681,1412,9,11,24.0,4220.0,175.83333333333337,9-7-5-3-11*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1684,1684,1609,9,11,35.0,6730.0,192.28571428571428,9-7-5-2-1-4-3-11*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1685,1685,1420,9,11,31.0,6050.0,195.16129032258064,9-7-14-5-2-1-3-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1686,1686,1419,9,11,30.0,6050.0,201.66666666666663,9-6-14-5-2-1-3-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1687,1687,1417,9,11,27.0,5520.0,204.44444444444446,9-6-14-7-5-3-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1688,1688,1418,9,11,28.0,6050.0,216.07142857142856,9-7-5-2-1-3-11*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1691,1691,1422,9,12,10.0,1000.0,100.0,9-12*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1692,1692,1424,9,12,10.0,1490.0,149.0,9-13-12*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1693,1693,1426,9,12,41.0,7240.0,176.58536585365852,9-6-14-5-3-11-10-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1694,1694,1425,9,12,39.0,7240.0,185.64102564102558,9-7-5-3-11-10-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1695,1695,1423,9,12,10.0,2390.0,239.0,9-10-12*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1696,1696,1427,9,13,8.0,400.0,50.0,9-13*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1697,1697,1428,9,13,12.0,1490.0,124.16666666666669,9-12-13*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1699,1699,1430,9,13,41.0,7800.0,190.2439024390244,9-7-5-3-11-10-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1700,1700,1429,9,13,12.0,2910.0,242.5,9-10-12-13*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1701,1701,1433,9,14,10.0,880.0,88.0,9-7-14*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1702,1702,1432,9,14,9.0,880.0,97.77777777777777,9-6-14*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1703,1703,1439,9,14,42.0,5950.0,141.66666666666666,9-12-10-11-3-5-14*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1704,1704,1435,9,14,32.0,4570.0,142.8125,9-10-11-3-5-14*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1705,1705,1440,9,14,42.0,6500.0,154.76190476190476,9-13-12-10-11-3-5-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1710,1710,1442,9,14,43.0,7240.0,168.37209302325581,9-12-10-11-3-5-7-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1711,1711,1437,9,14,36.0,6120.0,170.0,9-10-11-3-1-2-5-14*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1713,1713,1436,9,14,33.0,5840.0,176.96969696969697,9-10-11-3-5-7-14*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1721,1721,1434,9,14,13.0,2840.0,218.4615384615384,9-7-5-14*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1722,1722,1490,10,11,10.0,150.0,15.0,10-11*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1723,1723,1496,10,11,42.0,7240.0,172.38095238095238,10-12-9-7-14-5-3-11*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1724,1724,1616,10,11,41.0,7240.0,176.58536585365852,10-12-9-6-14-5-3-11*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1725,1725,1492,10,11,32.0,5840.0,182.5,10-9-7-14-5-3-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1726,1726,1495,10,11,39.0,7240.0,185.64102564102558,10-12-9-7-5-3-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1728,1728,1613,10,11,31.0,5840.0,188.38709677419362,10-9-6-14-5-3-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1731,1731,1615,10,11,39.0,7800.0,200.0,10-12-13-9-7-5-3-11*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1732,1732,1491,10,11,29.0,5840.0,201.3793103448276,10-9-7-5-3-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1737,1737,1614,10,11,32.0,7210.0,225.3125,10-9-6-14-7-5-3-11*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1738,1738,1493,10,11,33.0,7750.0,234.84848484848484,10-9-7-5-2-1-3-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1739,1739,1499,10,12,5.0,190.0,38.0,10-12*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1740,1740,1504,10,12,47.0,7240.0,154.04255319148936,10-11-3-5-14-7-9-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1741,1741,1502,10,12,46.0,7240.0,157.3913043478261,10-11-3-5-14-6-9-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1742,1742,1500,10,12,15.0,2390.0,159.33333333333334,10-9-12*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1743,1743,1501,10,12,44.0,7240.0,164.54545454545453,10-11-3-5-7-9-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1745,1745,1734,10,12,15.0,2910.0,194.0,10-9-13-12*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1746,1746,1505,10,13,7.0,310.0,44.28571428571429,10-12-13*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1747,1747,1506,10,13,13.0,1630.0,125.3846153846154,10-9-13*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1748,1748,1508,10,13,23.0,2910.0,126.52173913043478,10-12-9-13*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1749,1749,1512,10,13,45.0,6310.0,140.22222222222223,10-11-3-5-14-7-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1750,1750,1510,10,13,44.0,6310.0,143.4090909090909,10-11-3-5-14-6-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1751,1751,1509,10,13,42.0,6310.0,150.23809523809524,10-11-3-5-7-9-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1755,1755,1514,10,13,46.0,7800.0,169.56521739130434,10-11-3-5-7-9-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1757,1757,1507,10,13,17.0,2910.0,171.17647058823533,10-9-12-13*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1766,1766,1532,10,14,27.0,630.0,23.33333333333333,10-11-3-5-14*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1767,1767,1535,10,14,28.0,1020.0,36.42857142857143,10-11-3-5-7-14*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
