,Source,Target,Travel_time,Demand,Demand_per_minute,Routes,|V|,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
1299,8,11,41.0,5960.0,145.3658536585366,8-14-6-9-7-5-3-11*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1607,8,11,46.0,6730.0,146.30434782608697,8-14-5-7-9-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1298,8,11,36.0,5350.0,148.61111111111111,8-14-5-7-9-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1306,8,12,28.0,2210.0,78.92857142857143,8-14-7-9-12*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1303,8,12,27.0,2210.0,81.85185185185185,8-14-6-9-12*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1308,8,12,28.0,2710.0,96.78571428571429,8-14-7-9-13-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1305,8,12,27.0,2710.0,100.37037037037037,8-14-6-9-13-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1722,8,12,50.0,6370.0,127.4,8-14-5-3-11-10-9-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1307,8,12,28.0,3710.0,132.5,8-14-7-9-10-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1304,8,12,27.0,3710.0,137.40740740740742,8-14-6-9-10-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1309,8,12,31.0,4260.0,137.41935483870967,8-14-5-7-9-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1311,8,12,31.0,4780.0,154.19354838709677,8-14-5-7-9-13-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1310,8,12,31.0,5880.0,189.67741935483872,8-14-5-7-9-10-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1314,8,13,26.0,1600.0,61.53846153846154,8-14-7-9-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1313,8,13,25.0,1600.0,64.0,8-14-6-9-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1318,8,13,30.0,2710.0,90.33333333333333,8-14-7-9-12-13*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1315,8,13,29.0,2710.0,93.44827586206897,8-14-6-9-12-13*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1833,8,13,48.0,5450.0,113.54166666666667,8-14-5-3-11-10-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1316,8,13,29.0,3640.0,125.51724137931035,8-14-5-7-9-13*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1319,8,13,30.0,4240.0,141.33333333333334,8-14-7-9-10-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1320,8,13,33.0,4780.0,144.84848484848484,8-14-5-7-9-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1317,8,13,29.0,4240.0,146.20689655172413,8-14-6-9-10-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1321,8,13,33.0,6430.0,194.84848484848484,8-14-5-7-9-10-12-13*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1323,8,14,8.0,0.0,0.0,8-14*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1481,9,10,37.0,5840.0,157.83783783783784,9-7-14-5-3-11-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1407,9,10,15.0,2390.0,159.33333333333334,9-12-10*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1410,9,10,36.0,5840.0,162.22222222222223,9-6-14-5-3-11-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1409,9,10,34.0,5840.0,171.76470588235293,9-7-5-3-11-10*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1408,9,10,15.0,2910.0,194.0,9-13-12-10*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1480,9,10,37.0,7210.0,194.86486486486487,9-6-14-7-5-3-11-10*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1482,9,10,38.0,7750.0,203.94736842105263,9-7-5-2-1-3-11-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1406,9,10,5.0,1200.0,240.0,9-10*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1411,9,11,15.0,1850.0,123.33333333333333,9-10-11*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1413,9,11,25.0,3180.0,127.2,9-12-10-11*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1414,9,11,25.0,3700.0,148.0,9-13-12-10-11*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1416,9,11,27.0,4220.0,156.2962962962963,9-7-14-5-3-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1415,9,11,26.0,4220.0,162.30769230769232,9-6-14-5-3-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1412,9,11,24.0,4220.0,175.83333333333334,9-7-5-3-11*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1609,9,11,35.0,6730.0,192.28571428571428,9-7-5-2-1-4-3-11*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1420,9,11,31.0,6050.0,195.16129032258064,9-7-14-5-2-1-3-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1419,9,11,30.0,6050.0,201.66666666666666,9-6-14-5-2-1-3-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1417,9,11,27.0,5520.0,204.44444444444446,9-6-14-7-5-3-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1418,9,11,28.0,6050.0,216.07142857142858,9-7-5-2-1-3-11*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1422,9,12,10.0,1000.0,100.0,9-12*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1424,9,12,10.0,1490.0,149.0,9-13-12*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1426,9,12,41.0,7240.0,176.58536585365854,9-6-14-5-3-11-10-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1425,9,12,39.0,7240.0,185.64102564102564,9-7-5-3-11-10-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1423,9,12,10.0,2390.0,239.0,9-10-12*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1427,9,13,8.0,400.0,50.0,9-13*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1428,9,13,12.0,1490.0,124.16666666666667,9-12-13*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1430,9,13,41.0,7800.0,190.2439024390244,9-7-5-3-11-10-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1429,9,13,12.0,2910.0,242.5,9-10-12-13*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1433,9,14,10.0,880.0,88.0,9-7-14*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1432,9,14,9.0,880.0,97.77777777777777,9-6-14*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1439,9,14,42.0,5950.0,141.66666666666666,9-12-10-11-3-5-14*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1435,9,14,32.0,4570.0,142.8125,9-10-11-3-5-14*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1440,9,14,42.0,6500.0,154.76190476190476,9-13-12-10-11-3-5-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1442,9,14,43.0,7240.0,168.37209302325581,9-12-10-11-3-5-7-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1437,9,14,36.0,6120.0,170.0,9-10-11-3-1-2-5-14*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1436,9,14,33.0,5840.0,176.96969696969697,9-10-11-3-5-7-14*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1434,9,14,13.0,2840.0,218.46153846153845,9-7-5-14*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1490,10,11,10.0,150.0,15.0,10-11*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1496,10,11,42.0,7240.0,172.38095238095238,10-12-9-7-14-5-3-11*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1616,10,11,41.0,7240.0,176.58536585365854,10-12-9-6-14-5-3-11*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1492,10,11,32.0,5840.0,182.5,10-9-7-14-5-3-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1495,10,11,39.0,7240.0,185.64102564102564,10-12-9-7-5-3-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1613,10,11,31.0,5840.0,188.38709677419354,10-9-6-14-5-3-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1615,10,11,39.0,7800.0,200.0,10-12-13-9-7-5-3-11*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1491,10,11,29.0,5840.0,201.3793103448276,10-9-7-5-3-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1614,10,11,32.0,7210.0,225.3125,10-9-6-14-7-5-3-11*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1493,10,11,33.0,7750.0,234.84848484848484,10-9-7-5-2-1-3-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1499,10,12,5.0,190.0,38.0,10-12*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1504,10,12,47.0,7240.0,154.04255319148936,10-11-3-5-14-7-9-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1502,10,12,46.0,7240.0,157.3913043478261,10-11-3-5-14-6-9-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1500,10,12,15.0,2390.0,159.33333333333334,10-9-12*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1501,10,12,44.0,7240.0,164.54545454545453,10-11-3-5-7-9-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1734,10,12,15.0,2910.0,194.0,10-9-13-12*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1505,10,13,7.0,310.0,44.285714285714285,10-12-13*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1506,10,13,13.0,1630.0,125.38461538461539,10-9-13*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1508,10,13,23.0,2910.0,126.52173913043478,10-12-9-13*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1512,10,13,45.0,6310.0,140.22222222222223,10-11-3-5-14-7-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1510,10,13,44.0,6310.0,143.4090909090909,10-11-3-5-14-6-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1509,10,13,42.0,6310.0,150.23809523809524,10-11-3-5-7-9-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1514,10,13,46.0,7800.0,169.56521739130434,10-11-3-5-7-9-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1507,10,13,17.0,2910.0,171.1764705882353,10-9-12-13*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1532,10,14,27.0,630.0,23.333333333333332,10-11-3-5-14*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1535,10,14,28.0,1020.0,36.42857142857143,10-11-3-5-7-14*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1536,10,14,31.0,1830.0,59.03225806451613,10-11-3-1-2-5-14*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1538,10,14,38.0,2260.0,59.473684210526315,10-11-3-4-1-2-5-14*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1537,10,14,32.0,2580.0,80.625,10-11-3-1-2-5-7-14*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1530,10,14,25.0,3360.0,134.4,10-12-9-7-14*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1528,10,14,24.0,3360.0,140.0,10-12-9-6-14*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1526,10,14,15.0,2150.0,143.33333333333334,10-9-7-14*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1525,10,14,14.0,2150.0,153.57142857142858,10-9-6-14*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1531,10,14,25.0,3890.0,155.6,10-12-13-9-7-14*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1529,10,14,24.0,3890.0,162.08333333333334,10-12-13-9-6-14*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1893,10,14,43.0,7210.0,167.67441860465115,10-11-3-5-7-9-6-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1533,10,14,28.0,5470.0,195.35714285714286,10-12-9-7-5-14*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1534,10,14,28.0,6020.0,215.0,10-12-13-9-7-5-14*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1527,10,14,18.0,4230.0,235.0,10-9-7-5-14*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1621,11,12,15.0,480.0,32.0,11-10-12*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1622,11,12,25.0,3180.0,127.2,11-10-9-12*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1630,11,12,37.0,5430.0,146.75675675675674,11-3-5-14-7-9-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1735,11,12,25.0,3700.0,148.0,11-10-9-13-12*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1626,11,12,36.0,5430.0,150.83333333333334,11-3-5-14-6-9-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1623,11,12,34.0,5430.0,159.7058823529412,11-3-5-7-9-12*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1634,11,12,37.0,5960.0,161.0810810810811,11-3-5-14-7-9-13-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1628,11,12,36.0,5960.0,165.55555555555554,11-3-5-14-6-9-13-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1625,11,12,34.0,5960.0,175.2941176470588,11-3-5-7-9-13-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1629,11,12,37.0,6750.0,182.43243243243242,11-3-5-7-14-6-9-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1737,11,12,38.0,7300.0,192.10526315789474,11-3-1-2-5-7-9-12*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1632,11,12,37.0,7240.0,195.67567567567568,11-3-5-14-7-9-10-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1627,11,12,36.0,7240.0,201.11111111111111,11-3-5-14-6-9-10-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1624,11,12,34.0,7240.0,212.94117647058823,11-3-5-7-9-10-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1635,11,13,17.0,600.0,35.294117647058826,11-10-12-13*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1636,11,13,23.0,2280.0,99.1304347826087,11-10-9-13*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1639,11,13,33.0,3700.0,112.12121212121212,11-10-12-9-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1642,11,13,35.0,4660.0,133.14285714285714,11-3-5-14-7-9-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1637,11,13,27.0,3700.0,137.03703703703704,11-10-9-12-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1640,11,13,34.0,4660.0,137.05882352941177,11-3-5-14-6-9-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1638,11,13,32.0,4660.0,145.625,11-3-5-7-9-13*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1650,11,13,39.0,5960.0,152.82051282051282,11-3-5-14-7-9-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1646,11,13,38.0,5960.0,156.8421052631579,11-3-5-14-6-9-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1644,11,13,36.0,5960.0,165.55555555555554,11-3-5-7-9-12-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1641,11,13,35.0,5970.0,170.57142857142858,11-3-5-7-14-6-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1643,11,13,36.0,6510.0,180.83333333333334,11-3-1-2-5-7-9-13*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1645,11,13,36.0,7800.0,216.66666666666666,11-3-5-7-9-10-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1663,11,14,17.0,280.0,16.470588235294116,11-3-5-14*,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1664,11,14,18.0,600.0,33.333333333333336,11-3-5-7-14*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1669,11,14,28.0,1790.0,63.92857142857143,11-3-4-1-2-5-14*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1665,11,14,21.0,1400.0,66.66666666666667,11-3-1-2-5-14*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1671,11,14,29.0,2520.0,86.89655172413794,11-3-4-1-2-5-7-14*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1666,11,14,22.0,2080.0,94.54545454545455,11-3-1-2-5-7-14*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1668,11,14,25.0,2820.0,112.8,11-10-9-7-14*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1667,11,14,24.0,2820.0,117.5,11-10-9-6-14*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1674,11,14,35.0,4170.0,119.14285714285714,11-10-12-9-7-14*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1672,11,14,34.0,4170.0,122.6470588235294,11-10-12-9-6-14*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1675,11,14,35.0,4700.0,134.28571428571428,11-10-12-13-9-7-14*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
