"","Iteration","f1_TRT","f2_ATT","Temperature","C_epoch_number","L_iteration_per_epoch","A_num_accepted_moves_per_epoch","eps_num_epochs_without_accepting_solution"
"34094",505,131,6.18326359832636,23.5171897916694,119,505,0,1
"34095",506,134,5.90292887029289,23.5171897916694,119,506,0,1
"34096",507,129,5.90292887029289,23.5171897916694,119,507,0,1
"34097",508,132,5.90292887029289,23.5171897916694,119,508,0,1
"34098",509,129,6.27949790794979,23.5171897916694,119,509,0,1
"34099",510,125,6.68117154811716,23.5171897916694,119,510,0,1
"34100",511,123,6.68117154811716,23.5171897916694,119,511,0,1
"34101",512,121,6.80669456066946,23.5171897916694,119,512,0,1
"34102",513,113,6.80669456066946,23.5171897916694,119,513,0,1
"34103",514,113,6.80669456066946,23.5171897916694,119,514,0,1
"34104",515,110,7.01589958158996,23.5171897916694,119,515,0,1
"34105",516,108,8.33138075313808,23.5171897916694,119,516,0,1
"34106",517,111,7.78744769874477,23.5171897916694,119,517,0,1
"34107",518,113,6.55564853556485,23.5171897916694,119,518,0,1
"34108",519,118,6.35899581589958,23.5171897916694,119,519,0,1
"34109",520,116,7.39832635983264,23.5171897916694,119,520,0,1
"34110",521,116,7.3255230125523,23.5171897916694,119,521,0,1
"34111",522,111,7.3255230125523,23.5171897916694,119,522,0,1
"34112",523,108,7.37154811715481,23.5171897916694,119,523,0,1
"34113",524,110,7.77322175732218,23.5171897916694,119,524,0,1
"34114",525,100,8.81004184100418,23.5171897916694,119,525,0,1
"34115",526,103,8.15983263598326,23.5171897916694,119,526,0,1
"34116",527,83,9.78744769874477,23.5171897916694,119,527,0,1
"34117",528,80,9.82092050209205,23.5171897916694,119,528,0,1
"34118",529,82,9.27112970711297,23.5171897916694,119,529,0,1
"34119",530,87,9.25020920502092,23.5171897916694,119,530,0,1
"34120",531,82,9.4234309623431,23.5171897916694,119,531,0,1
"34121",532,77,9.6326359832636,23.5171897916694,119,532,0,1
"34122",533,73,9.6744769874477,23.5171897916694,119,533,0,1
"34123",534,85,10.6794979079498,23.5171897916694,119,534,0,1
"34124",535,96,10.2225941422594,23.5171897916694,119,535,0,1
"34125",536,91,10.2225941422594,23.5171897916694,119,536,0,1
"34126",537,97,10.197489539749,23.5171897916694,119,537,0,1
"34127",538,92,10.8376569037657,23.5171897916694,119,538,0,1
"34128",539,94,11.052719665272,23.5171897916694,119,539,0,1
"34129",540,97,9.67196652719665,23.5171897916694,119,540,0,1
"34130",541,94,11.052719665272,23.5171897916694,119,541,0,1
"34131",542,91,11.0987447698745,23.5171897916694,119,542,0,1
"34132",543,87,10.4376569037657,23.5171897916694,119,543,0,1
"34133",544,79,10.5673640167364,23.5171897916694,119,544,0,1
"34134",545,84,10.0912133891213,23.5171897916694,119,545,0,1
"34135",546,92,9.97824267782427,23.5171897916694,119,546,0,1
"34136",547,95,9.92384937238494,23.5171897916694,119,547,0,1
"34137",548,97,9.08619246861925,23.5171897916694,119,548,0,1
"34138",549,94,9.14058577405858,23.5171897916694,119,549,0,1
"34139",550,89,9.27364016736402,23.5171897916694,119,550,0,1
"34140",551,91,9.17322175732218,23.5171897916694,119,551,0,1
"34141",552,96,8.71297071129707,23.5171897916694,119,552,0,1
"34142",553,93,11.1389121338912,23.5171897916694,119,553,0,1
"34143",554,96,11.1389121338912,23.5171897916694,119,554,0,1
"34144",555,111,14.6577405857741,23.5171897916694,119,555,0,1
"34145",556,117,14.6577405857741,23.5171897916694,119,556,0,1
"34146",557,115,14.6577405857741,23.5171897916694,119,557,0,1
"34147",558,117,11.0326359832636,23.5171897916694,119,558,0,1
"34148",559,109,11.0326359832636,23.5171897916694,119,559,0,1
"34149",560,105,11.0326359832636,23.5171897916694,119,560,0,1
"34150",561,103,9.28702928870293,23.5171897916694,119,561,0,1
"34151",562,111,9.28702928870293,23.5171897916694,119,562,0,1
"34152",563,105,9.28702928870293,23.5171897916694,119,563,0,1
"34153",564,130,7.6744769874477,23.5171897916694,119,564,0,1
"34154",565,134,7.52803347280335,23.5171897916694,119,565,0,1
"34155",566,132,7.52803347280335,23.5171897916694,119,566,0,1
"34156",567,137,7.52803347280335,23.5171897916694,119,567,0,1
"34157",568,134,7.781589958159,23.5171897916694,119,568,0,1
"34158",569,137,7.781589958159,23.5171897916694,119,569,0,1
"34159",570,142,7.781589958159,23.5171897916694,119,570,0,1
"34160",571,127,9.09456066945607,23.5171897916694,119,571,0,1
"34161",572,132,9.09456066945607,23.5171897916694,119,572,0,1
"34162",573,134,9.09456066945607,23.5171897916694,119,573,0,1
"34163",574,130,9.17824267782427,23.5171897916694,119,574,0,1
"34164",575,133,8.8,23.5171897916694,119,575,0,1
"34165",576,125,8.8836820083682,23.5171897916694,119,576,0,1
"34166",577,128,8.8836820083682,23.5171897916694,119,577,0,1
"34167",578,134,8.83849372384937,23.5171897916694,119,578,0,1
"34168",579,133,7.83514644351464,23.5171897916694,119,579,0,1
"34169",580,138,7.83514644351464,23.5171897916694,119,580,0,1
"34170",581,140,7.48619246861925,23.5171897916694,119,581,0,1
"34171",582,143,6.68619246861925,23.5171897916694,119,582,0,1
"34172",583,141,6.68619246861925,23.5171897916694,119,583,0,1
"34173",584,133,6.68619246861925,23.5171897916694,119,584,0,1
"34174",585,129,6.72803347280335,23.5171897916694,119,585,0,1
"34175",586,134,6.64435146443515,23.5171897916694,119,586,0,1
"34176",587,119,7.48451882845188,23.5171897916694,119,587,0,1
"34177",588,121,7.48451882845188,23.5171897916694,119,588,0,1
"34178",589,121,7.48451882845188,23.5171897916694,119,589,0,1
"34179",590,97,6.76820083682008,23.5171897916694,119,590,0,1
"34180",591,96,6.76820083682008,23.5171897916694,119,591,0,1
"34181",592,98,6.74728033472803,23.5171897916694,119,592,0,1
"34182",594,101,6.73891213389121,23.5171897916694,119,594,0,1
"34183",595,98,7.73389121338912,23.5171897916694,119,595,0,1
"34184",596,100,7.31548117154812,23.5171897916694,119,596,0,1
"34185",597,97,7.31548117154812,23.5171897916694,119,597,0,1
"34186",598,97,7.31548117154812,23.5171897916694,119,598,0,1
"34187",599,93,7.98493723849372,23.5171897916694,119,599,0,1
"34188",600,90,7.98493723849372,23.5171897916694,119,600,0,1
"34189",601,95,7.94560669456067,23.5171897916694,119,601,0,1
"34190",602,92,8.04435146443515,23.5171897916694,119,602,0,1
"34191",603,92,8.04435146443515,23.5171897916694,119,603,0,1
"34192",604,100,7.35481171548117,23.5171897916694,119,604,0,1
"34193",605,103,7.20836820083682,23.5171897916694,119,605,0,1
"34194",606,101,7.20836820083682,23.5171897916694,119,606,0,1
"34195",607,100,7.20836820083682,23.5171897916694,119,607,0,1
"34196",608,103,6.72050209205021,23.5171897916694,119,608,0,1
"34197",609,100,6.82510460251046,23.5171897916694,119,609,0,1
"34198",610,98,6.76401673640167,23.5171897916694,119,610,0,1
"34199",611,101,6.76401673640167,23.5171897916694,119,611,0,1
"34200",612,98,6.94142259414226,23.5171897916694,119,612,0,1
"34201",613,104,6.82426778242678,23.5171897916694,119,613,0,1
"34202",614,106,6.82426778242678,23.5171897916694,119,614,0,1
"34203",615,109,6.61087866108787,23.5171897916694,119,615,0,1
"34204",616,113,6.51464435146443,23.5171897916694,119,616,0,1
"34205",617,118,6.27866108786611,23.5171897916694,119,617,0,1
"34206",618,121,6.21589958158996,23.5171897916694,119,618,0,1
"34207",619,98,6.42175732217573,23.5171897916694,119,619,0,1
"34208",620,97,6.01589958158996,23.5171897916694,119,620,0,1
"34209",621,93,6.59497907949791,23.5171897916694,119,621,0,1
"34210",622,96,6.37740585774059,23.5171897916694,119,622,0,1
"34211",623,100,6.2,23.5171897916694,119,623,0,1
"34212",624,100,6.2,23.5171897916694,119,624,0,1
"34213",625,103,6.2,23.5171897916694,119,625,0,1
"34214",626,103,6.2,23.5171897916694,119,626,0,1
"34215",627,105,5.9489539748954,23.5171897916694,119,627,0,1
"34216",628,107,5.9489539748954,23.5171897916694,119,628,0,1
"34217",629,103,6.12635983263598,23.5171897916694,119,629,0,1
"34218",630,117,6.31966527196653,23.5171897916694,119,630,0,1
"34219",631,123,6.21422594142259,23.5171897916694,119,631,0,1
"34220",632,127,6.19330543933054,23.5171897916694,119,632,0,1
"34221",633,128,7.3489539748954,23.5171897916694,119,633,0,1
"34222",634,131,7.3071129707113,23.5171897916694,119,634,0,1
"34223",635,120,7.42175732217573,23.5171897916694,119,635,0,1
"34224",636,121,6.95313807531381,23.5171897916694,119,636,0,1
"34225",637,124,6.38410041841004,23.5171897916694,119,637,0,1
"34226",638,129,6.04518828451883,23.5171897916694,119,638,0,1
"34227",639,132,6.03682008368201,23.5171897916694,119,639,0,1
"34228",640,134,6.03682008368201,23.5171897916694,119,640,0,1
"34229",641,131,6.05355648535565,23.5171897916694,119,641,0,1
"34230",642,128,6.24435146443515,23.5171897916694,119,642,0,1
"34231",643,125,6.85020920502092,23.5171897916694,119,643,0,1
"34232",644,120,7.19414225941423,23.5171897916694,119,644,0,1
"34233",645,126,7.19414225941423,23.5171897916694,119,645,0,1
"34234",646,144,6.67029288702929,23.5171897916694,119,646,0,1
"34235",647,139,6.94644351464435,23.5171897916694,119,647,0,1
"34236",648,136,6.97573221757322,23.5171897916694,119,648,0,1
"34237",649,132,7.08451882845188,23.5171897916694,119,649,0,1
"34238",650,126,7.08451882845188,23.5171897916694,119,650,0,1
"34239",651,122,7.08451882845188,23.5171897916694,119,651,0,1
"34240",652,120,7.21004184100418,23.5171897916694,119,652,0,1
"34241",653,124,7.10125523012552,23.5171897916694,119,653,0,1
"34242",654,129,6.82510460251046,23.5171897916694,119,654,0,1
"34243",655,125,6.93389121338912,23.5171897916694,119,655,0,1
"34244",656,131,6.85020920502092,23.5171897916694,119,656,0,1
"34245",657,125,6.93389121338912,23.5171897916694,119,657,0,1
"34246",658,129,6.82510460251046,23.5171897916694,119,658,0,1
"34247",659,125,6.83347280334728,23.5171897916694,119,659,0,1
"34248",660,120,7.10125523012552,23.5171897916694,119,660,0,1
"34249",661,118,7.14309623430962,23.5171897916694,119,661,0,1
"34250",662,140,7.05271966527197,23.5171897916694,119,662,0,1
"34251",663,142,7.05271966527197,23.5171897916694,119,663,0,1
"34252",664,137,7.05271966527197,23.5171897916694,119,664,0,1
"34253",665,137,7.05271966527197,23.5171897916694,119,665,0,1
"34254",666,140,7.04435146443515,23.5171897916694,119,666,0,1
"34255",667,138,7.04435146443515,23.5171897916694,119,667,0,1
"34256",668,140,7.04435146443515,23.5171897916694,119,668,0,1
"34257",669,135,7.51297071129707,23.5171897916694,119,669,0,1
"34258",670,133,8.01506276150628,23.5171897916694,119,670,0,1
"34259",671,128,6.81171548117155,23.5171897916694,119,671,0,1
"34260",672,131,6.44016736401674,23.5171897916694,119,672,0,1
"34261",673,122,6.74476987447699,23.5171897916694,119,673,0,1
"34262",674,126,7.02092050209205,23.5171897916694,119,674,0,1
"34263",675,122,7.03347280334728,23.5171897916694,119,675,0,1
"34264",676,119,7.15899581589958,23.5171897916694,119,676,0,1
"34265",677,111,7.32635983263598,23.5171897916694,119,677,0,1
"34266",678,108,7.35564853556485,23.5171897916694,119,678,0,1
"34267",679,111,7.20083682008368,23.5171897916694,119,679,0,1
"34268",680,134,7.43765690376569,23.5171897916694,119,680,0,1
"34269",681,130,7.43765690376569,23.5171897916694,119,681,0,1
"34270",682,108,9.05020920502092,23.5171897916694,119,682,0,1
"34271",683,111,7.7581589958159,23.5171897916694,119,683,0,1
"34272",684,118,8.14225941422594,23.5171897916694,119,684,0,1
"34273",685,121,7.63682008368201,23.5171897916694,119,685,0,1
"34274",686,111,7.18493723849372,23.5171897916694,119,686,0,1
"34275",687,107,7.18493723849372,23.5171897916694,119,687,0,1
"34276",688,104,8.14309623430962,23.5171897916694,119,688,0,1
"34277",689,101,8.95146443514644,23.5171897916694,119,689,0,1
"34278",690,98,8.95146443514644,23.5171897916694,119,690,0,1
"34279",691,100,8.46192468619247,23.5171897916694,119,691,0,1
"34280",692,97,8.46192468619247,23.5171897916694,119,692,0,1
"34281",693,94,8.5581589958159,23.5171897916694,119,693,0,1
"34282",694,90,8.63765690376569,23.5171897916694,119,694,0,1
"34283",695,98,8.38410041841004,23.5171897916694,119,695,0,1
"34284",696,100,8.22510460251046,23.5171897916694,119,696,0,1
"34285",697,97,9.31213389121339,23.5171897916694,119,697,0,1
"34286",698,89,9.60836820083682,23.5171897916694,119,698,0,1
"34287",699,92,8.13221757322176,23.5171897916694,119,699,0,1
"34288",700,89,8.10292887029289,23.5171897916694,119,700,0,1
"34289",0,84,8.20334728033473,22.3413303020859,120,0,0,2
"34290",1,80,8.28702928870293,22.3413303020859,120,1,0,2
"34291",2,76,9.07531380753138,22.3413303020859,120,2,0,2
"34292",3,74,9.18912133891213,22.3413303020859,120,3,0,2
"34293",4,82,8.84769874476987,22.3413303020859,120,4,0,2
"34294",5,86,8.21087866108787,22.3413303020859,120,5,0,2
"34295",6,85,8.3673640167364,22.3413303020859,120,6,0,2
"34296",7,83,8.50543933054393,22.3413303020859,120,7,0,2
"34297",8,86,8.14644351464435,22.3413303020859,120,8,0,2
"34298",9,86,8.75648535564854,22.3413303020859,120,9,0,2
"34299",10,91,8.69372384937238,22.3413303020859,120,10,0,2
"34300",11,88,9.08033472803347,22.3413303020859,120,11,0,2
"34301",12,90,9.08033472803347,22.3413303020859,120,12,0,2
"34302",13,88,9.62008368200837,22.3413303020859,120,13,0,2
"34303",14,86,9.35648535564854,22.3413303020859,120,14,0,2
"34304",15,89,8.84686192468619,22.3413303020859,120,15,0,2
"34305",16,86,9.03096234309623,22.3413303020859,120,16,0,2
"34306",17,83,9.03096234309623,22.3413303020859,120,17,0,2
"34307",18,86,8.90543933054393,22.3413303020859,120,18,0,2
"34308",19,84,9.54560669456067,22.3413303020859,120,19,0,2
"34309",20,88,9.35648535564854,22.3413303020859,120,20,0,2
"34310",21,85,9.37322175732218,22.3413303020859,120,21,0,2
"34311",22,82,9.41087866108787,22.3413303020859,120,22,0,2
"34312",23,80,9.43179916317992,22.3413303020859,120,23,0,2
"34313",24,80,9.43179916317992,22.3413303020859,120,24,0,2
"34314",25,82,11.163179916318,22.3413303020859,120,25,0,2
"34315",26,82,11.163179916318,22.3413303020859,120,26,0,2
"34316",27,85,10.3238493723849,22.3413303020859,120,27,0,2
"34317",28,90,10.3029288702929,22.3413303020859,120,28,0,2
"34318",29,86,10.6694560669456,22.3413303020859,120,29,0,2
"34319",30,89,10.6694560669456,22.3413303020859,120,30,0,2
"34320",31,92,10.5020920502092,22.3413303020859,120,31,0,2
"34321",32,89,10.5020920502092,22.3413303020859,120,32,0,2
"34322",33,91,9.22510460251046,22.3413303020859,120,33,0,2
"34323",34,88,9.24602510460251,22.3413303020859,120,34,0,2
"34324",35,92,9.01422594142259,22.3413303020859,120,35,0,2
"34325",36,87,9.01422594142259,22.3413303020859,120,36,0,2
"34326",37,90,8.99330543933054,22.3413303020859,120,37,0,2
"34327",38,87,9.02677824267782,22.3413303020859,120,38,0,2
"34328",39,92,8.8928870292887,22.3413303020859,120,39,0,2
"34329",40,89,8.8928870292887,22.3413303020859,120,40,0,2
"34330",41,95,8.8092050209205,22.3413303020859,120,41,0,2
"34331",42,99,8.57071129707113,22.3413303020859,120,42,0,2
"34332",43,94,8.70460251046025,22.3413303020859,120,43,0,2
"34333",44,94,8.70460251046025,22.3413303020859,120,44,0,2
"34334",45,91,9.19330543933054,22.3413303020859,120,45,0,2
"34335",46,95,7.75481171548117,22.3413303020859,120,46,0,2
"34336",47,95,7.75481171548117,22.3413303020859,120,47,0,2
"34337",48,95,7.75481171548117,22.3413303020859,120,48,0,2
"34338",49,103,7.76652719665272,22.3413303020859,120,49,0,2
"34339",50,96,7.51799163179916,22.3413303020859,120,50,0,2
"34340",51,101,7.51799163179916,22.3413303020859,120,51,0,2
"34341",52,106,7.46359832635983,22.3413303020859,120,52,0,2
"34342",53,118,7.43012552301255,22.3413303020859,120,53,0,2
"34343",54,122,7.37154811715481,22.3413303020859,120,54,0,2
"34344",55,127,7.37154811715481,22.3413303020859,120,55,0,2
"34345",56,119,7.45523012552301,22.3413303020859,120,56,0,2
"34346",57,123,7.45523012552301,22.3413303020859,120,57,0,2
"34347",58,127,7.45523012552301,22.3413303020859,120,58,0,2
"34348",59,124,7.72468619246862,22.3413303020859,120,59,0,2
"34349",60,118,7.93389121338912,22.3413303020859,120,60,0,2
"34350",61,121,7.65020920502092,22.3413303020859,120,61,0,2
"34351",62,116,7.65020920502092,22.3413303020859,120,62,0,2
"34352",63,112,7.65020920502092,22.3413303020859,120,63,0,2
"34353",64,108,7.65020920502092,22.3413303020859,120,64,0,2
"34354",65,110,7.65020920502092,22.3413303020859,120,65,0,2
"34355",66,113,7.63347280334728,22.3413303020859,120,66,0,2
"34356",67,118,7.63347280334728,22.3413303020859,120,67,0,2
"34357",68,118,7.63347280334728,22.3413303020859,120,68,0,2
"34358",69,116,7.63347280334728,22.3413303020859,120,69,0,2
"34359",70,113,7.97991631799163,22.3413303020859,120,70,0,2
"34360",71,109,8.05271966527197,22.3413303020859,120,71,0,2
"34361",72,105,8.13640167364017,22.3413303020859,120,72,0,2
"34362",73,100,8.13640167364017,22.3413303020859,120,73,0,2
"34363",74,96,8.13640167364017,22.3413303020859,120,74,0,2
"34364",75,102,8.13640167364017,22.3413303020859,120,75,0,2
"34365",76,96,8.13640167364017,22.3413303020859,120,76,0,2
"34366",77,98,8.11548117154812,22.3413303020859,120,77,0,2
"34367",78,94,8.07866108786611,22.3413303020859,120,78,0,2
"34368",79,97,8.01589958158996,22.3413303020859,120,79,0,2
"34369",80,94,8.14979079497908,22.3413303020859,120,80,0,2
"34370",81,99,7.62175732217573,22.3413303020859,120,81,0,2
"34371",82,103,7.55899581589958,22.3413303020859,120,82,0,2
"34372",83,106,7.55062761506276,22.3413303020859,120,83,0,2
"34373",84,103,7.55899581589958,22.3413303020859,120,84,0,2
"34374",85,106,7.42510460251046,22.3413303020859,120,85,0,2
"34375",86,103,7.43765690376569,22.3413303020859,120,86,0,2
"34376",87,102,7.29623430962343,22.3413303020859,120,87,0,2
"34377",88,106,7.20836820083682,22.3413303020859,120,88,0,2
"34378",89,111,7.59748953974895,22.3413303020859,120,89,0,2
"34379",90,109,8.26861924686192,22.3413303020859,120,90,0,2
"34380",91,113,8.26276150627615,22.3413303020859,120,91,0,2
"34381",92,109,8.26861924686192,22.3413303020859,120,92,0,2
"34382",93,112,7.87029288702929,22.3413303020859,120,93,0,2
"34383",94,100,6.79246861924686,22.3413303020859,120,94,0,2
"34384",95,114,9.34560669456067,22.3413303020859,120,95,0,2
"34385",96,111,9.58912133891213,22.3413303020859,120,96,0,2
"34386",97,108,11.0719665271967,22.3413303020859,120,97,0,2
"34387",98,103,13.0493723849372,22.3413303020859,120,98,0,2
"34388",99,108,12.965690376569,22.3413303020859,120,99,0,2
"34389",100,105,12.7497907949791,22.3413303020859,120,100,0,2
"34390",101,108,12.7497907949791,22.3413303020859,120,101,0,2
"34391",102,107,11.9372384937239,22.3413303020859,120,102,0,2
"34392",103,110,9.69456066945607,22.3413303020859,120,103,0,2
"34393",104,114,9.59414225941423,22.3413303020859,120,104,0,2
"34394",105,117,9.11297071129707,22.3413303020859,120,105,0,2
